sales,date,region
2135.0,2021-06-29,south
2280.0,2021-06-29,east
2485.0,2021-06-29,west
2040.0,2021-06-30,north
2130.0,2021-06-30,south
2490.0,2021-06-30,east
2160.0,2021-06-30,west
2065.0,2021-07-01,north
2355.0,2021-07-01,south
2205.0,2021-07-01,east
2265.0,2021-07-01,west
2005.0,2021-07-02,north
2450.0,2021-07-02,south
2500.0,2021-07-02,east
2445.0,2021-07-02,west
2460.0,2021-07-03,north
2060.0,2021-07-03,south
2090.0,2021-07-03,east
2415.0,2021-07-03,west
2395.0,2021-07-04,north
2370.0,2021-07-04,south
2110.0,2021-07-04,east
2395.0,2021-07-04,west
2205.0,2021-07-05,north
2245.0,2021-07-05,south
2330.0,2021-07-05,east
2010.0,2021-07-05,west
2430.0,2021-07-06,north
2125.0,2021-07-06,south
2235.0,2021-07-06,east
2175.0,2021-07-06,west
2460.0,2021-07-07,north
2500.0,2021-07-07,south
2315.0,2021-07-07,east
2120.0,2021-07-07,west
2040.0,2021-07-08,north
2425.0,2021-07-08,south
2375.0,2021-07-08,east
2080.0,2021-07-08,west
2105.0,2021-07-09,north
2240.0,2021-07-09,south
2015.0,2021-07-09,east
2170.0,2021-07-09,west
2195.0,2021-07-10,north
2440.0,2021-07-10,south
2040.0,2021-07-10,east
2260.0,2021-07-10,west
2170.0,2021-07-11,north
2200.0,2021-07-11,south
2260.0,2021-07-11,east
2395.0,2021-07-11,west
2010.0,2021-07-12,north
2005.0,2021-07-12,south
2250.0,2021-07-12,east
2010.0,2021-07-12,west
2145.0,2021-07-13,north
2105.0,2021-07-13,south
2265.0,2021-07-13,east
2020.0,2021-07-13,west
2295.0,2021-07-14,north
2330.0,2021-07-14,south
2280.0,2021-07-14,east
2045.0,2021-07-14,west
2375.0,2021-07-15,north
2370.0,2021-07-15,south
2255.0,2021-07-15,east
2305.0,2021-07-15,west
2440.0,2021-07-16,north
2020.0,2021-07-16,south
2035.0,2021-07-16,east
2155.0,2021-07-16,west
2145.0,2021-07-17,north
2080.0,2021-07-17,south
2345.0,2021-07-17,east
2230.0,2021-07-17,west
2375.0,2021-07-18,north
2165.0,2021-07-18,south
2175.0,2021-07-18,east
2385.0,2021-07-18,west
2295.0,2021-07-19,north
2170.0,2021-07-19,south
2040.0,2021-07-19,east
2205.0,2021-07-19,west
2435.0,2021-07-20,north
2380.0,2021-07-20,south
2445.0,2021-07-20,east
2390.0,2021-07-20,west
2115.0,2021-07-21,north
2275.0,2021-07-21,south
2200.0,2021-07-21,east
2305.0,2021-07-21,west
2280.0,2021-07-22,north
2140.0,2021-07-22,south
2205.0,2021-07-22,east
2450.0,2021-07-22,west
2060.0,2021-07-23,north
2200.0,2021-07-23,south
2390.0,2021-07-23,east
2075.0,2021-07-23,west
2015.0,2021-07-24,north
2235.0,2021-07-24,south
2360.0,2021-07-24,east
2125.0,2021-07-24,west
2235.0,2021-07-25,north
2450.0,2021-07-25,south
2155.0,2021-07-25,east
2280.0,2021-07-25,west
2285.0,2021-07-26,north
2395.0,2021-07-26,south
2360.0,2021-07-26,east
2290.0,2021-07-26,west
2440.0,2021-07-27,north
2315.0,2021-07-27,south
2080.0,2021-07-27,east
2450.0,2021-07-27,west
2165.0,2021-07-28,north
2385.0,2021-07-28,south
2010.0,2021-07-28,east
2425.0,2021-07-28,west
2125.0,2021-07-29,north
2125.0,2021-07-29,south
2235.0,2021-07-29,east
2360.0,2021-07-29,west
2005.0,2021-07-30,north
2200.0,2021-07-30,south
2155.0,2021-07-30,east
2245.0,2021-07-30,west
2220.0,2021-07-31,north
2225.0,2021-07-31,south
2150.0,2021-07-31,east
2145.0,2021-07-31,west
2070.0,2021-08-01,north
2265.0,2021-08-01,south
2055.0,2021-08-01,east
2165.0,2021-08-01,west
2280.0,2021-08-02,north
2275.0,2021-08-02,south
2200.0,2021-08-02,east
2490.0,2021-08-02,west
2350.0,2021-08-03,north
2075.0,2021-08-03,south
2250.0,2021-08-03,east
2315.0,2021-08-03,west
2480.0,2021-08-04,north
2070.0,2021-08-04,south
2450.0,2021-08-04,east
2010.0,2021-08-04,west
2420.0,2021-08-05,north
2215.0,2021-08-05,south
2130.0,2021-08-05,east
2065.0,2021-08-05,west
2060.0,2021-08-06,north
2050.0,2021-08-06,south
2470.0,2021-08-06,east
2295.0,2021-08-06,west
2230.0,2021-08-07,north
2030.0,2021-08-07,south
2310.0,2021-08-07,east
2415.0,2021-08-07,west
2480.0,2021-08-08,north
2230.0,2021-08-08,south
2360.0,2021-08-08,east
2400.0,2021-08-08,west
2165.0,2021-08-09,north
2385.0,2021-08-09,south
2240.0,2021-08-09,east
2060.0,2021-08-09,west
2295.0,2021-08-10,north
2180.0,2021-08-10,south
2075.0,2021-08-10,east
2375.0,2021-08-10,west
2250.0,2021-08-11,north
2250.0,2021-08-11,south
2345.0,2021-08-11,east
2080.0,2021-08-11,west
2495.0,2021-08-12,north
2100.0,2021-08-12,south
2430.0,2021-08-12,east
2070.0,2021-08-12,west
2285.0,2021-08-13,north
2235.0,2021-08-13,south
2480.0,2021-08-13,east
2425.0,2021-08-13,west
2095.0,2021-08-14,north
2135.0,2021-08-14,south
2330.0,2021-08-14,east
2020.0,2021-08-14,west
2060.0,2021-08-15,north
2140.0,2021-08-15,south
2470.0,2021-08-15,east
2485.0,2021-08-15,west
2040.0,2021-08-16,north
2155.0,2021-08-16,south
2120.0,2021-08-16,east
2135.0,2021-08-16,west
2395.0,2021-08-17,north
2475.0,2021-08-17,south
2360.0,2021-08-17,east
2175.0,2021-08-17,west
2490.0,2021-08-18,north
2075.0,2021-08-18,south
2325.0,2021-08-18,east
2445.0,2021-08-18,west
2080.0,2021-08-19,north
2370.0,2021-08-19,south
2225.0,2021-08-19,east
2495.0,2021-08-19,west
2160.0,2021-08-20,north
2195.0,2021-08-20,south
2315.0,2021-08-20,east
2170.0,2021-08-20,west
2230.0,2021-08-21,north
2095.0,2021-08-21,south
2050.0,2021-08-21,east
2490.0,2021-08-21,west
2095.0,2021-08-22,north
2180.0,2021-08-22,south
2075.0,2021-08-22,east
2475.0,2021-08-22,west
2020.0,2021-08-23,north
2000.0,2021-08-23,south
2210.0,2021-08-23,east
2155.0,2021-08-23,west
2215.0,2021-08-24,north
2475.0,2021-08-24,south
2265.0,2021-08-24,east
2030.0,2021-08-24,west
2020.0,2021-08-25,north
2240.0,2021-08-25,south
2000.0,2021-08-25,east
2150.0,2021-08-25,west
2370.0,2021-08-26,north
2180.0,2021-08-26,south
2470.0,2021-08-26,east
2150.0,2021-08-26,west
2170.0,2021-08-27,north
2260.0,2021-08-27,south
2140.0,2021-08-27,east
2045.0,2021-08-27,west
2490.0,2021-08-28,north
2320.0,2021-08-28,south
2230.0,2021-08-28,east
2440.0,2021-08-28,west
2185.0,2021-08-29,north
2350.0,2021-08-29,south
2445.0,2021-08-29,east
2365.0,2021-08-29,west
2065.0,2021-08-30,north
2015.0,2021-08-30,south
2160.0,2021-08-30,east
2300.0,2021-08-30,west
2045.0,2021-08-31,north
2440.0,2021-08-31,south
2165.0,2021-08-31,east
2180.0,2021-08-31,west
2330.0,2021-09-01,north
2240.0,2021-09-01,south
2120.0,2021-09-01,east
2495.0,2021-09-01,west
2080.0,2021-09-02,north
2415.0,2021-09-02,south
2085.0,2021-09-02,east
2400.0,2021-09-02,west
2255.0,2021-09-03,north
2245.0,2021-09-03,south
2020.0,2021-09-03,east
2270.0,2021-09-03,west
2395.0,2021-09-04,north
2165.0,2021-09-04,south
2020.0,2021-09-04,east
2135.0,2021-09-04,west
2330.0,2021-09-05,north
2290.0,2021-09-05,south
2045.0,2021-09-05,east
2255.0,2021-09-05,west
2345.0,2021-09-06,north
2185.0,2021-09-06,south
2335.0,2021-09-06,east
2300.0,2021-09-06,west
2040.0,2021-09-07,north
2055.0,2021-09-07,south
2270.0,2021-09-07,east
2335.0,2021-09-07,west
2425.0,2021-09-08,north
2445.0,2021-09-08,south
2480.0,2021-09-08,east
2480.0,2021-09-08,west
2000.0,2021-09-09,north
2075.0,2021-09-09,south
2345.0,2021-09-09,east
2245.0,2021-09-09,west
2070.0,2021-09-10,north
2365.0,2021-09-10,south
2015.0,2021-09-10,east
2375.0,2021-09-10,west
2270.0,2021-09-11,north
2015.0,2021-09-11,south
2000.0,2021-09-11,east
2295.0,2021-09-11,west
2435.0,2021-09-12,north
2485.0,2021-09-12,south
2450.0,2021-09-12,east
2205.0,2021-09-12,west
2415.0,2021-09-13,north
2440.0,2021-09-13,south
2490.0,2021-09-13,east
2415.0,2021-09-13,west
2260.0,2021-09-14,north
2385.0,2021-09-14,south
2280.0,2021-09-14,east
2210.0,2021-09-14,west
2070.0,2021-09-15,north
2105.0,2021-09-15,south
2425.0,2021-09-15,east
2265.0,2021-09-15,west
2190.0,2021-09-16,north
2110.0,2021-09-16,south
2115.0,2021-09-16,east
2455.0,2021-09-16,west
2270.0,2021-09-17,north
2350.0,2021-09-17,south
2365.0,2021-09-17,east
2270.0,2021-09-17,west
2200.0,2021-09-18,north
2500.0,2021-09-18,south
2425.0,2021-09-18,east
2290.0,2021-09-18,west
2460.0,2021-09-19,north
2185.0,2021-09-19,south
2390.0,2021-09-19,east
2175.0,2021-09-19,west
2480.0,2021-09-20,north
2385.0,2021-09-20,south
2150.0,2021-09-20,east
2225.0,2021-09-20,west
2395.0,2021-09-21,north
2395.0,2021-09-21,south
2445.0,2021-09-21,east
2295.0,2021-09-21,west
2285.0,2021-09-22,north
2095.0,2021-09-22,south
2310.0,2021-09-22,east
2120.0,2021-09-22,west
2075.0,2021-09-23,north
2390.0,2021-09-23,south
2485.0,2021-09-23,east
2475.0,2021-09-23,west
2225.0,2021-09-24,north
2325.0,2021-09-24,south
2195.0,2021-09-24,east
2410.0,2021-09-24,west
2285.0,2021-09-25,north
2000.0,2021-09-25,south
2345.0,2021-09-25,east
2400.0,2021-09-25,west
2260.0,2021-09-26,north
2300.0,2021-09-26,south
2150.0,2021-09-26,east
2200.0,2021-09-26,west
2140.0,2021-09-27,north
2365.0,2021-09-27,south
2090.0,2021-09-27,east
2115.0,2021-09-27,west
2070.0,2021-09-28,north
2085.0,2021-09-28,south
2435.0,2021-09-28,east
2115.0,2021-09-28,west
2340.0,2021-09-29,north
2225.0,2021-09-29,south
2140.0,2021-09-29,east
2240.0,2021-09-29,west
2000.0,2021-09-30,north
2175.0,2021-09-30,south
2020.0,2021-09-30,east
2425.0,2021-09-30,west
2350.0,2021-10-01,north
2215.0,2021-10-01,south
2345.0,2021-10-01,east
2360.0,2021-10-01,west
2370.0,2021-10-02,north
2180.0,2021-10-02,south
2000.0,2021-10-02,east
2235.0,2021-10-02,west
2055.0,2021-10-03,north
2265.0,2021-10-03,south
2165.0,2021-10-03,east
2165.0,2021-10-03,west
2135.0,2021-10-04,north
2395.0,2021-10-04,south
2240.0,2021-10-04,east
2295.0,2021-10-04,west
2425.0,2021-10-05,north
2255.0,2021-10-05,south
2145.0,2021-10-05,east
2000.0,2021-10-05,west
2090.0,2021-10-06,north
2390.0,2021-10-06,south
2120.0,2021-10-06,east
2405.0,2021-10-06,west
2370.0,2021-10-07,north
2080.0,2021-10-07,south
2160.0,2021-10-07,east
2270.0,2021-10-07,west
2455.0,2021-10-08,north
2360.0,2021-10-08,south
2085.0,2021-10-08,east
2045.0,2021-10-08,west
2260.0,2021-10-09,north
2300.0,2021-10-09,south
2065.0,2021-10-09,east
2025.0,2021-10-09,west
2400.0,2021-10-10,north
2255.0,2021-10-10,south
2335.0,2021-10-10,east
2460.0,2021-10-10,west
2120.0,2021-10-11,north
2230.0,2021-10-11,south
2195.0,2021-10-11,east
2205.0,2021-10-11,west
2105.0,2021-10-12,north
2105.0,2021-10-12,south
2065.0,2021-10-12,east
2005.0,2021-10-12,west
2205.0,2021-10-13,north
2495.0,2021-10-13,south
2125.0,2021-10-13,east
2410.0,2021-10-13,west
2320.0,2021-10-14,north
2010.0,2021-10-14,south
2330.0,2021-10-14,east
2275.0,2021-10-14,west
2305.0,2021-10-15,north
2425.0,2021-10-15,south
2310.0,2021-10-15,east
2090.0,2021-10-15,west
2485.0,2021-10-16,north
2415.0,2021-10-16,south
2395.0,2021-10-16,east
2090.0,2021-10-16,west
2010.0,2021-10-17,north
2085.0,2021-10-17,south
2250.0,2021-10-17,east
2450.0,2021-10-17,west
2230.0,2021-10-18,north
2310.0,2021-10-18,south
2005.0,2021-10-18,east
2025.0,2021-10-18,west
2085.0,2021-10-19,north
2275.0,2021-10-19,south
2220.0,2021-10-19,east
2395.0,2021-10-19,west
2070.0,2021-10-20,north
2210.0,2021-10-20,south
2290.0,2021-10-20,east
2380.0,2021-10-20,west
2475.0,2021-10-21,north
2175.0,2021-10-21,south
2015.0,2021-10-21,east
2115.0,2021-10-21,west
2030.0,2021-10-22,north
2400.0,2021-10-22,south
2180.0,2021-10-22,east
2345.0,2021-10-22,west
2485.0,2021-10-23,north
2225.0,2021-10-23,south
2095.0,2021-10-23,east
2350.0,2021-10-23,west
2315.0,2021-10-24,north
2155.0,2021-10-24,south
2305.0,2021-10-24,east
2250.0,2021-10-24,west
2470.0,2021-10-25,north
2135.0,2021-10-25,south
2255.0,2021-10-25,east
2270.0,2021-10-25,west
2410.0,2021-10-26,north
2490.0,2021-10-26,south
2250.0,2021-10-26,east
2220.0,2021-10-26,west
2145.0,2021-10-27,north
2145.0,2021-10-27,south
2450.0,2021-10-27,east
2090.0,2021-10-27,west
2165.0,2021-10-28,north
2355.0,2021-10-28,south
2315.0,2021-10-28,east
2300.0,2021-10-28,west
2225.0,2021-10-29,north
2175.0,2021-10-29,south
2435.0,2021-10-29,east
2035.0,2021-10-29,west
2430.0,2021-10-30,north
2180.0,2021-10-30,south
2060.0,2021-10-30,east
2470.0,2021-10-30,west
2400.0,2021-10-31,north
2220.0,2021-10-31,south
2395.0,2021-10-31,east
2120.0,2021-10-31,west
2080.0,2021-11-01,north
2445.0,2021-11-01,south
2415.0,2021-11-01,east
2355.0,2021-11-01,west
2405.0,2021-11-02,north
2120.0,2021-11-02,south
2195.0,2021-11-02,east
2025.0,2021-11-02,west
2305.0,2021-11-03,north
2035.0,2021-11-03,south
2085.0,2021-11-03,east
2285.0,2021-11-03,west
2205.0,2021-11-04,north
2155.0,2021-11-04,south
2105.0,2021-11-04,east
2085.0,2021-11-04,west
2475.0,2021-11-05,north
2425.0,2021-11-05,south
2330.0,2021-11-05,east
2205.0,2021-11-05,west
2235.0,2021-11-06,north
2050.0,2021-11-06,south
2455.0,2021-11-06,east
2065.0,2021-11-06,west
2210.0,2021-11-07,north
2065.0,2021-11-07,south
2215.0,2021-11-07,east
2275.0,2021-11-07,west
2005.0,2021-11-08,north
2120.0,2021-11-08,south
2140.0,2021-11-08,east
2260.0,2021-11-08,west
2165.0,2021-11-09,north
2000.0,2021-11-09,south
2435.0,2021-11-09,east
2250.0,2021-11-09,west
2485.0,2021-11-10,north
2090.0,2021-11-10,south
2025.0,2021-11-10,east
2365.0,2021-11-10,west
2150.0,2021-11-11,north
2160.0,2021-11-11,south
2035.0,2021-11-11,east
2445.0,2021-11-11,west
2350.0,2021-11-12,north
2130.0,2021-11-12,south
2045.0,2021-11-12,east
2490.0,2021-11-12,west
2315.0,2021-11-13,north
2210.0,2021-11-13,south
2345.0,2021-11-13,east
2285.0,2021-11-13,west
2225.0,2021-11-14,north
2190.0,2021-11-14,south
2495.0,2021-11-14,east
2485.0,2021-11-14,west
2105.0,2021-11-15,north
2425.0,2021-11-15,south
2155.0,2021-11-15,east
2495.0,2021-11-15,west
2485.0,2021-11-16,north
2225.0,2021-11-16,south
2315.0,2021-11-16,east
2300.0,2021-11-16,west
2165.0,2021-11-17,north
2240.0,2021-11-17,south
2290.0,2021-11-17,east
2025.0,2021-11-17,west
2080.0,2021-11-18,north
2325.0,2021-11-18,south
2105.0,2021-11-18,east
2245.0,2021-11-18,west
2180.0,2021-11-19,north
2180.0,2021-11-19,south
2345.0,2021-11-19,east
2435.0,2021-11-19,west
2490.0,2021-11-20,north
2160.0,2021-11-20,south
2460.0,2021-11-20,east
2040.0,2021-11-20,west
2010.0,2021-11-21,north
2440.0,2021-11-21,south
2190.0,2021-11-21,east
2365.0,2021-11-21,west
2145.0,2021-11-22,north
2420.0,2021-11-22,south
2200.0,2021-11-22,east
2075.0,2021-11-22,west
2075.0,2021-11-23,north
2450.0,2021-11-23,south
2280.0,2021-11-23,east
2220.0,2021-11-23,west
2410.0,2021-11-24,north
2015.0,2021-11-24,south
2020.0,2021-11-24,east
2060.0,2021-11-24,west
2410.0,2021-11-25,north
2485.0,2021-11-25,south
2445.0,2021-11-25,east
2285.0,2021-11-25,west
2490.0,2021-11-26,north
2215.0,2021-11-26,south
2015.0,2021-11-26,east
2070.0,2021-11-26,west
2170.0,2021-11-27,north
2235.0,2021-11-27,south
2145.0,2021-11-27,east
2370.0,2021-11-27,west
2035.0,2021-11-28,north
2335.0,2021-11-28,south
2390.0,2021-11-28,east
2500.0,2021-11-28,west
2180.0,2021-11-29,north
2495.0,2021-11-29,south
2170.0,2021-11-29,east
2275.0,2021-11-29,west
2265.0,2021-11-30,north
2035.0,2021-11-30,south
2480.0,2021-11-30,east
2390.0,2021-11-30,west
2415.0,2021-12-01,north
2275.0,2021-12-01,south
2100.0,2021-12-01,east
2105.0,2021-12-01,west
2330.0,2021-12-02,north
2170.0,2021-12-02,south
2460.0,2021-12-02,east
2200.0,2021-12-02,west
2225.0,2021-12-03,north
2350.0,2021-12-03,south
2125.0,2021-12-03,east
2245.0,2021-12-03,west
2025.0,2021-12-04,north
2010.0,2021-12-04,south
2005.0,2021-12-04,east
2455.0,2021-12-04,west
2130.0,2021-12-05,north
2445.0,2021-12-05,south
2190.0,2021-12-05,east
2265.0,2021-12-05,west
2380.0,2021-12-06,north
2235.0,2021-12-06,south
2200.0,2021-12-06,east
2200.0,2021-12-06,west
2090.0,2021-12-07,north
2165.0,2021-12-07,south
2300.0,2021-12-07,east
2400.0,2021-12-07,west
2135.0,2021-12-08,north
2315.0,2021-12-08,south
2375.0,2021-12-08,east
2080.0,2021-12-08,west
2270.0,2021-12-09,north
2430.0,2021-12-09,south
2335.0,2021-12-09,east
2065.0,2021-12-09,west
2235.0,2021-12-10,north
2375.0,2021-12-10,south
2400.0,2021-12-10,east
2305.0,2021-12-10,west
2310.0,2021-12-11,north
2155.0,2021-12-11,south
2435.0,2021-12-11,east
2165.0,2021-12-11,west
2225.0,2021-12-12,north
2055.0,2021-12-12,south
2235.0,2021-12-12,east
2295.0,2021-12-12,west
2040.0,2021-12-13,north
2320.0,2021-12-13,south
2110.0,2021-12-13,east
2180.0,2021-12-13,west
2360.0,2021-12-14,north
2420.0,2021-12-14,south
2370.0,2021-12-14,east
2335.0,2021-12-14,west
2485.0,2021-12-15,north
2495.0,2021-12-15,south
2365.0,2021-12-15,east
2155.0,2021-12-15,west
2385.0,2021-12-16,north
2385.0,2021-12-16,south
2435.0,2021-12-16,east
2290.0,2021-12-16,west
2210.0,2021-12-17,north
2085.0,2021-12-17,south
2090.0,2021-12-17,east
2370.0,2021-12-17,west
2145.0,2021-12-18,north
2210.0,2021-12-18,south
2380.0,2021-12-18,east
2455.0,2021-12-18,west
2270.0,2021-12-19,north
2040.0,2021-12-19,south
2180.0,2021-12-19,east
2500.0,2021-12-19,west
2115.0,2021-12-20,north
2325.0,2021-12-20,south
2250.0,2021-12-20,east
2180.0,2021-12-20,west
2330.0,2021-12-21,north
2075.0,2021-12-21,south
2355.0,2021-12-21,east
2355.0,2021-12-21,west
2205.0,2021-12-22,north
2155.0,2021-12-22,south
2010.0,2021-12-22,east
2005.0,2021-12-22,west
2410.0,2021-12-23,north
2265.0,2021-12-23,south
2205.0,2021-12-23,east
2115.0,2021-12-23,west
2050.0,2021-12-24,north
2135.0,2021-12-24,south
2440.0,2021-12-24,east
2360.0,2021-12-24,west
2405.0,2021-12-25,north
2115.0,2021-12-25,south
2085.0,2021-12-25,east
2290.0,2021-12-25,west
2245.0,2021-12-26,north
2460.0,2021-12-26,south
2450.0,2021-12-26,east
2310.0,2021-12-26,west
2370.0,2021-12-27,north
2040.0,2021-12-27,south
2415.0,2021-12-27,east
2015.0,2021-12-27,west
2245.0,2021-12-28,north
2120.0,2021-12-28,south
2415.0,2021-12-28,east
2295.0,2021-12-28,west
2445.0,2021-12-29,north
2215.0,2021-12-29,south
2285.0,2021-12-29,east
2395.0,2021-12-29,west
2435.0,2021-12-30,north
2400.0,2021-12-30,south
2260.0,2021-12-30,east
2315.0,2021-12-30,west
2315.0,2021-12-31,north
2175.0,2021-12-31,south
2295.0,2021-12-31,east
2055.0,2021-12-31,west
2130.0,2022-01-01,north
2480.0,2022-01-01,south
2190.0,2022-01-01,east
2170.0,2022-01-01,west
2160.0,2022-01-02,north
2120.0,2022-01-02,south
2110.0,2022-01-02,east
2080.0,2022-01-02,west
2050.0,2022-01-03,north
2150.0,2022-01-03,south
2440.0,2022-01-03,east
2055.0,2022-01-03,west
2405.0,2022-01-04,north
2020.0,2022-01-04,south
2010.0,2022-01-04,east
2005.0,2022-01-04,west
2480.0,2022-01-05,north
2360.0,2022-01-05,south
2025.0,2022-01-05,east
2275.0,2022-01-05,west
2245.0,2022-01-06,north
2060.0,2022-01-06,south
2290.0,2022-01-06,east
2205.0,2022-01-06,west
2065.0,2022-01-07,north
2050.0,2022-01-07,south
2180.0,2022-01-07,east
2135.0,2022-01-07,west
2370.0,2022-01-08,north
2245.0,2022-01-08,south
2070.0,2022-01-08,east
2395.0,2022-01-08,west
2490.0,2022-01-09,north
2105.0,2022-01-09,south
2335.0,2022-01-09,east
2250.0,2022-01-09,west
2240.0,2022-01-10,north
2090.0,2022-01-10,south
2370.0,2022-01-10,east
2315.0,2022-01-10,west
2000.0,2022-01-11,north
2075.0,2022-01-11,south
2305.0,2022-01-11,east
2145.0,2022-01-11,west
2050.0,2022-01-12,north
2260.0,2022-01-12,south
2095.0,2022-01-12,east
2500.0,2022-01-12,west
2260.0,2022-01-13,north
2365.0,2022-01-13,south
2485.0,2022-01-13,east
2180.0,2022-01-13,west
2245.0,2022-01-14,north
2225.0,2022-01-14,south
2080.0,2022-01-14,east
2250.0,2022-01-14,west
2115.0,2022-01-15,north
2145.0,2022-01-15,south
2130.0,2022-01-15,east
2120.0,2022-01-15,west
2315.0,2022-01-16,north
2410.0,2022-01-16,south
2290.0,2022-01-16,east
2150.0,2022-01-16,west
2295.0,2022-01-17,north
2015.0,2022-01-17,south
2070.0,2022-01-17,east
2095.0,2022-01-17,west
2045.0,2022-01-18,north
2125.0,2022-01-18,south
2085.0,2022-01-18,east
2095.0,2022-01-18,west
2295.0,2022-01-19,north
2265.0,2022-01-19,south
2040.0,2022-01-19,east
2200.0,2022-01-19,west
2415.0,2022-01-20,north
2435.0,2022-01-20,south
2160.0,2022-01-20,east
2210.0,2022-01-20,west
2295.0,2022-01-21,north
2405.0,2022-01-21,south
2380.0,2022-01-21,east
2360.0,2022-01-21,west
2080.0,2022-01-22,north
2220.0,2022-01-22,south
2495.0,2022-01-22,east
2500.0,2022-01-22,west
2170.0,2022-01-23,north
2135.0,2022-01-23,south
2205.0,2022-01-23,east
2445.0,2022-01-23,west
2195.0,2022-01-24,north
2375.0,2022-01-24,south
2370.0,2022-01-24,east
2410.0,2022-01-24,west
2470.0,2022-01-25,north
2370.0,2022-01-25,south
2110.0,2022-01-25,east
2480.0,2022-01-25,west
2085.0,2022-01-26,north
2320.0,2022-01-26,south
2075.0,2022-01-26,east
2485.0,2022-01-26,west
2165.0,2022-01-27,north
2400.0,2022-01-27,south
2055.0,2022-01-27,east
2435.0,2022-01-27,west
2380.0,2022-01-28,north
2410.0,2022-01-28,south
2240.0,2022-01-28,east
2450.0,2022-01-28,west
2190.0,2022-01-29,north
2345.0,2022-01-29,south
2290.0,2022-01-29,east
2380.0,2022-01-29,west
2145.0,2022-01-30,north
2150.0,2022-01-30,south
2500.0,2022-01-30,east
2305.0,2022-01-30,west
2045.0,2022-01-31,north
2375.0,2022-01-31,south
2040.0,2022-01-31,east
2055.0,2022-01-31,west
2405.0,2022-02-01,north
2310.0,2022-02-01,south
2405.0,2022-02-01,east
2420.0,2022-02-01,west
2160.0,2022-02-02,north
2485.0,2022-02-02,south
2375.0,2022-02-02,east
2435.0,2022-02-02,west
2125.0,2022-02-03,north
2185.0,2022-02-03,south
2090.0,2022-02-03,east
2115.0,2022-02-03,west
2035.0,2022-02-04,north
2215.0,2022-02-04,south
2010.0,2022-02-04,east
2190.0,2022-02-04,west
2070.0,2022-02-05,north
2000.0,2022-02-05,south
2130.0,2022-02-05,east
2235.0,2022-02-05,west
2250.0,2022-02-06,north
2365.0,2022-02-06,south
2020.0,2022-02-06,east
2215.0,2022-02-06,west
2290.0,2022-02-07,north
2145.0,2022-02-07,south
2255.0,2022-02-07,east
2265.0,2022-02-07,west
2375.0,2022-02-08,north
2360.0,2022-02-08,south
2430.0,2022-02-08,east
2330.0,2022-02-08,west
2290.0,2022-02-09,north
2435.0,2022-02-09,south
2225.0,2022-02-09,east
2255.0,2022-02-09,west
2275.0,2022-02-10,north
2310.0,2022-02-10,south
2070.0,2022-02-10,east
2445.0,2022-02-10,west
2405.0,2022-02-11,north
2030.0,2022-02-11,south
2470.0,2022-02-11,east
2265.0,2022-02-11,west
2245.0,2022-02-12,north
2490.0,2022-02-12,south
2110.0,2022-02-12,east
2085.0,2022-02-12,west
2425.0,2022-02-13,north
2245.0,2022-02-13,south
2500.0,2022-02-13,east
2390.0,2022-02-13,west
2035.0,2022-02-14,north
2465.0,2022-02-14,south
2500.0,2022-02-14,east
2115.0,2022-02-14,west
1635.0,2019-06-11,north
1563.0,2019-06-11,south
1785.0,2019-06-11,east
1521.0,2019-06-11,west
1728.0,2019-06-12,north
1515.0,2019-06-12,south
1548.0,2019-06-12,east
1677.0,2019-06-12,west
1587.0,2019-06-13,north
1719.0,2019-06-13,south
1587.0,2019-06-13,east
1773.0,2019-06-13,west
1557.0,2019-06-14,north
1680.0,2019-06-14,south
1773.0,2019-06-14,east
1509.0,2019-06-14,west
1602.0,2019-06-15,north
1794.0,2019-06-15,south
1764.0,2019-06-15,east
1785.0,2019-06-15,west
1662.0,2019-06-16,north
1563.0,2019-06-16,south
1671.0,2019-06-16,east
1533.0,2019-06-16,west
1587.0,2019-06-17,north
1512.0,2019-06-17,south
1536.0,2019-06-17,east
1566.0,2019-06-17,west
1767.0,2019-06-18,north
1614.0,2019-06-18,south
1776.0,2019-06-18,east
1728.0,2019-06-18,west
1614.0,2019-06-19,north
1572.0,2019-06-19,south
1614.0,2019-06-19,east
1734.0,2019-06-19,west
1566.0,2019-06-20,north
1632.0,2019-06-20,south
1785.0,2019-06-20,east
1770.0,2019-06-20,west
1725.0,2019-06-21,north
1542.0,2019-06-21,south
1677.0,2019-06-21,east
1533.0,2019-06-21,west
1578.0,2019-06-22,north
1713.0,2019-06-22,south
1776.0,2019-06-22,east
1515.0,2019-06-22,west
1587.0,2019-06-23,north
1770.0,2019-06-23,south
1773.0,2019-06-23,east
1671.0,2019-06-23,west
1704.0,2019-06-24,north
1545.0,2019-06-24,south
1671.0,2019-06-24,east
1800.0,2019-06-24,west
1611.0,2019-06-25,north
1797.0,2019-06-25,south
1623.0,2019-06-25,east
1776.0,2019-06-25,west
1677.0,2019-06-26,north
1800.0,2019-06-26,south
1794.0,2019-06-26,east
1686.0,2019-06-26,west
1671.0,2019-06-27,north
1635.0,2019-06-27,south
1740.0,2019-06-27,east
1671.0,2019-06-27,west
1671.0,2019-06-28,north
1770.0,2019-06-28,south
1773.0,2019-06-28,east
1581.0,2019-06-28,west
1533.0,2019-06-29,north
1650.0,2019-06-29,south
1536.0,2019-06-29,east
1548.0,2019-06-29,west
